11/4/2011,19:00,5,3600 VOLTAIRE ST,32.738183,-117.2265642
11/4/2011,10:00,5,1900 MANZANA WY,32.6882409,-117.0227183
11/4/2011,19:00,3,5800 STREAMVIEW DR,32.7434807,-117.0717343
11/5/2011,2:00,6,4600 DEL MONTE AV,32.7401074,-117.2463445
11/5/2011,14:00,4,10700 VIA ALBERTO,32.9712845,-117.0968824
11/5/2011,23:30,4,11000 AVNDA PLAYA VERACRUZ,32.833633,-117.092277
11/5/2011,3:18,A,6300 LAKE ARIANA AV,32.7952342,-117.0126935
11/5/2011,7:00,3,3800 MARLBOROUGH AV,32.7477949,-117.1057466
11/5/2011,20:30,4,4100 BEYER BL,32.5582967,-117.0456705
11/5/2011,10:00,6,4300 OCEAN BL,32.7934816,-117.2557566
11/5/2011,9:00,V,3700 CENTRE ST,32.7464522,-117.1483003
11/5/2011,15:15,6,3000 UNIVERSITY AV,32.7484951,-117.1298412
11/5/2011,13:05,4,3800 CONVOY ST,32.8127288,-117.1528385
11/5/2011,12:14,6,6700 EL CAJON BL,32.7685965,-117.0536306
11/5/2011,20:30,4,5700 HEATHER RUN CT,32.9267049,-117.193649
11/5/2011,22:00,4,200 W ARBOR DR,32.754257,-117.1659225
11/5/2011,11:20,4,10200 PATRIOT ST,32.8001838,-117.1093011
11/5/2011,17:00,Z,3200 ASHFORD ST,32.8019567,-117.1594371
11/5/2011,17:00,A,1000 04TH AV,32.7157729,-117.1611141
11/5/2011,23:25,M,600 05TH AV,32.711697,-117.16042
11/5/2011,0:00,M,8800 JUDICIAL DR,32.8711924,-117.2019247
11/5/2011,17:49,Z,3000 K ST,32.7085084,-117.1302135
11/5/2011,12:30,6,2600 HISTORIC DECATUR RD,32.7371775,-117.2138085
11/5/2011,16:13,5,4500 TOLEDO DR,32.7606439,-117.0536508
11/5/2011,23:00,4,100 CYPRESS DR,32.5525726,-117.0450536
11/5/2011,17:30,5,3800 DEL MAR AV,32.7298403,-117.2392488
11/5/2011,10:30,6,3400 COLLEGE AV,32.7429847,-117.0519586
11/5/2011,17:15,4,4600 HOME AV,32.7322421,-117.0959608
11/5/2011,8:30,4,200 DOLO ST,32.7055018,-117.0411141
11/5/2011,15:03,6,4800 SHAWLINE ST,32.8289596,-117.1637155
11/5/2011,20:45,4,7300 VIA CAPRI,32.8422057,-117.2523221
11/5/2011,19:35,2,5000 TEXAS ST,32.7670413,-117.139264
11/5/2011,22:30,4,4000 42ND ST,32.7496678,-117.1045208
11/5/2011,22:30,5,4400 DAWES ST,32.7957929,-117.2494277
11/5/2011,23:00,5,BOUNDARY ST,32.7454792,-117.122152
11/5/2011,22:30,5,1900 SUNSET CLIFFS BL,32.7447446,-117.2476061
11/5/2011,6:55,M,8000 LINDA VISTA RD,32.806265,-117.1550252
11/5/2011,12:00,6,1400 VACATION RD,32.774978,-117.2386718
11/5/2011,12:00,2,4200 34TH ST,32.7533497,-117.120143
11/5/2011,12:00,6,6000 CUMULUS LN,32.7671188,-117.1842492
11/5/2011,2:00,Z,PARK BL,32.7042651,-117.1599515
11/5/2011,16:20,6,400 GLORIA ST,32.7013519,-117.0905013
11/5/2011,13:00,6,5900 FAIRMOUNT AV,32.782739,-117.1016155
11/5/2011,16:20,5,7000 FRIARS RD,32.7696862,-117.1690991
11/5/2011,16:13,5,4500 TOLEDO DR,32.7606439,-117.0536508
11/5/2011,17:45,4,3000 B ST,32.7179757,-117.1296124
11/5/2011,17:00,V,9900 PASEO MONTALBAN,32.9632364,-117.1158504
11/5/2011,1:00,4,5000 EL CAJON BL,32.7568766,-117.086863
11/5/2011,21:05,Z,9100 JUDICIAL DR,32.8719708,-117.2035686
11/5/2011,16:25,6,4300 CAMINO DE LA PLAZA,32.5454251,-117.0403008
11/5/2011,16:25,6,7600 CLAIREMONT MESA BL,32.8328253,-117.1559105
11/5/2011,14:48,6,1600 CAMINO DEL RIO N,32.7671254,-117.1486705
11/5/2011,1:00,4,8700 ORION ST,32.9234525,-117.1347235
11/5/2011,0:15,Z,500 4TH AV,32.710648,-117.161146
11/5/2011,13:00,3,5700 CAMIONES WY,32.543649,-117.0345453
11/5/2011,9:30,4,4600 HARVEY RD,32.7616947,-117.1521618
11/5/2011,7:15,6,6400 FRIAR RD,32.7661385,-117.1802772
11/5/2011,12:00,F,9800 ERMA RD,32.9240762,-117.1143641
11/5/2011,18:00,C,3300 MIDWAY DR,32.750416,-117.2096472
11/5/2011,17:30,4,1600 PENTECOST WY,32.721537,-117.0826573
11/5/2011,16:43,6,1300 GARNET AV,32.7985883,-117.2463474
11/5/2011,6:00,4,7700 WHITEFIELD PL,32.8463878,-117.2623588
11/5/2011,17:49,5,3700 NATIONAL AV,32.6960395,-117.1146004
11/5/2011,9:00,Z,4000 ALTADENA AV,32.7511093,-117.0860179
11/5/2011,18:00,Z,9100 JUDICIAL DR,32.8719708,-117.2035686
11/5/2011,12:50,5,2600 A ST,32.7189886,-117.1382175
11/5/2011,23:30,4,11000 AVNDA PLAYA VERACRUZ,32.833633,-117.092277
11/5/2011,0:00,F,3500 LEBON DR,32.8688534,-117.2249403
11/5/2011,9:00,F,5500 REDLAND DR,32.7647735,-117.0760663
11/5/2011,10:11,A,3500 36TH ST,32.742697,-117.1156773
11/5/2011,1:00,6,1600 ORO VISTA RD,32.5668193,-117.0780642
11/5/2011,2:00,M,2500 ANGELL AV,32.8488313,-117.2319213
11/5/2011,12:00,5,10700 WESTVIEW PY,32.7153292,-117.1572551
11/5/2011,12:00,2,4200 34TH ST,32.7533497,-117.120143
11/5/2011,13:00,Z,10600 ESMERALDAS DR,32.8278834,-117.102191
11/5/2011,8:00,5,12600 FIORENZA LN,32.9473126,-117.0932614
11/5/2011,5:40,5,4700 MYRTLE AV,32.7421605,-117.0933959
11/5/2011,20:00,6,5700 KEARNY VILLA RD,32.838198,-117.135211
11/5/2011,22:50,M,6500 REFLECTION DR,32.7911675,-117.1083591
11/5/2011,13:50,A,4200 OCEAN BL,32.7915112,-117.2553722
11/5/2011,19:15,A,12300 EL CAMINO REAL,32.9398957,-117.2401914
11/5/2011,8:00,5,5600 MARY LANE DR,32.7697717,-117.0747331
11/5/2011,8:00,E,2900 L ST,32.7074496,-117.132034
11/5/2011,17:56,I,400 SEARS AV,32.7076849,-117.0266956
11/5/2011,17:49,5,3700 NATIONAL AV,32.6960395,-117.1146004
11/5/2011,13:30,4,400 47TH ST,32.7090861,-117.0936967
11/5/2011,2:01,4,5000 BRIGHTON AV,32.7502416,-117.2481727
11/5/2011,2:00,6,4200 ALABAMA ST,32.754059,-117.1425616
11/5/2011,10:56,Z,10700 VIACHA DR,32.8139743,-117.0961949
11/5/2011,22:30,5,1400 GARNET,32.799153,-117.244506
11/5/2011,1:30,6,5100 WARING RD,32.790772,-117.0827303
11/5/2011,16:00,M,14700 VIA MANTOVA,32.9911077,-117.1611937
11/5/2011,19:32,3,6100 MISSION GORGE RD,32.7850298,-117.0978354
11/5/2011,20:50,6,7500 GIRARD AV,32.8406794,-117.2725773
11/5/2011,16:00,5,7800 MISSION CENTER CT,32.7731969,-117.1558061
11/5/2011,19:30,6,7900 CLAIREMONT MESA BL,32.8328561,-117.1514896
11/5/2011,10:45,A,12800 EL CAMINO REAL,32.949661,-117.2359758
11/5/2011,22:45,4,6700 NEPTUNE PL,32.8284049,-117.2800141
11/5/2011,21:00,5,6200 LOLLY LN,32.7043624,-117.0618776
11/5/2011,19:30,6,5000 54TH ST,32.7687916,-117.080298
11/5/2011,0:00,Z,1200 GARNET AV,32.7983609,-117.2481073
11/5/2011,18:30,M,5900 VISTA SAN GUADALUPE,32.5814014,-117.0073439
11/5/2011,8:00,5,1700 OLIVER AV,32.7954415,-117.2375049
11/5/2011,15:00,Z,1000 GARNET AV,32.797713,-117.251627
11/5/2011,10:15,6,2700 VIA DE LA VALLE,32.9812305,-117.2471198
11/5/2011,1:23,8,4200 ALTADENA AV,32.7530807,-117.0858234
11/5/2011,21:50,4,3700 ANDREWS CT,32.5763937,-117.0532112
11/5/2011,12:45,5,7000 FRIARS RD,32.7696862,-117.1690991
11/5/2011,18:42,Z,3900 CAMINITO PATRICIA,32.8143149,-117.178828
11/5/2011,7:30,F,8300 CAM DEL ORO,33.4637109,-117.5789093
11/5/2011,18:00,6,5400 KEARNY MESA RD,32.8332775,-117.1434013
11/5/2011,12:00,M,5100 OVERLAND AV,32.8302921,-117.1310411
11/5/2011,19:35,4,6500 ALVARADO RD,32.7780066,-117.0601546
11/5/2011,10:27,S,1000 04TH AV,32.7157729,-117.1611141
11/5/2011,15:02,6,3400 COLLEGE AV,32.7429847,-117.0519586
11/5/2011,20:00,6,700 GARNET AV,32.7963262,-117.2566679
11/5/2011,20:00,6,6300 CAMINITO DEL CERVATO,32.7780484,-117.1814849
11/5/2011,2:51,5,4700 MYRTLE AV,32.7421605,-117.0933959
11/5/2011,2:20,M,4200 CAMINO DEL RIO N,32.7794687,-117.1044718
11/5/2011,1:43,M,4700 CAMPANILE DR,32.7639147,-117.0730731
11/5/2011,14:45,4,4000 44TH ST,32.7496367,-117.0998431
11/5/2011,0:55,C,3000 BEYER BL,32.5739911,-117.066452
11/5/2011,21:45,4,2200 DUNLOP ST,32.7845111,-117.166608
11/5/2011,18:45,6,7000 FRIARS RD,32.7696862,-117.1690991
11/5/2011,1:03,4,2800 FAIRMOUNT AV,32.7351899,-117.1011478
11/5/2011,17:06,4,1200 HOTEL CIRCLE SOUTH,32.760106,-117.173948
11/5/2011,11:30,6,3200 SPORTS ARENA BL,32.7517535,-117.2055204
11/5/2011,18:00,C,3300 MIDWAY DR,32.750416,-117.2096472
11/5/2011,14:00,6,4000 UTAH ST,32.7503648,-117.1326689
11/5/2011,8:00,6,700 UNIVERSITY AV,32.7483863,-117.1583872
11/5/2011,23:34,4,5000 SANTA MONICA AV,32.74775,-117.2503376
11/5/2011,7:35,Z,2300 SUNSET CLIFFS BL,32.7509879,-117.2421939
11/5/2011,2:20,M,5800 MISSION GORGE RD,32.7819012,-117.1006829
11/5/2011,14:00,Z,5300 REX AV,32.7482222,-117.0813927
11/5/2011,3:01,6,4700 60TH ST,32.7626423,-117.068845
11/5/2011,23:00,5,3000 ASH ST,32.7202842,-117.1302542
11/5/2011,17:29,6,100 HORTON PZ,32.7153292,-117.1572551
11/5/2011,13:00,6,4100 KEARNY MESA RD,32.8159785,-117.1503949
11/5/2011,12:00,5,11900 EL CAMINO REAL,32.9347099,-117.2371499
11/5/2011,14:00,A,3500 LEBON DR,32.8688534,-117.2249403
11/5/2011,0:00,6,10100 WATERIDGE CR,32.9008779,-117.205364
11/5/2011,12:00,F,8300 CAM DEL ORO,33.4637109,-117.5789093
11/5/2011,22:00,4,7200 FULTON ST,32.7895878,-117.1670205
11/5/2011,0:01,5,400 CAM DEL RIO SOUTH,33.4743163,-117.6164232
11/5/2011,19:00,M,3100 NATIONAL AV,32.695998,-117.1272809
11/5/2011,11:45,5,11900 EL CAMINO REAL,32.9347099,-117.2371499
11/5/2011,17:54,4,11100 WESTONHILL DR,32.9227737,-117.1356699
11/5/2011,14:30,5,7800 AVNDA NAVIDAD,32.8642591,-117.2113465
11/5/2011,1:00,M,14700 VIA MANTOVA,32.9911077,-117.1611937
11/5/2011,13:00,4,1500 ALBATA CT,32.5691737,-117.0854915
11/5/2011,16:00,M,10200 BLACK MOUNTAIN RD,32.9027598,-117.1241122
11/5/2011,9:15,5,2900 NIMITZ BL,32.7279416,-117.2248811
11/5/2011,16:30,5,11900 EL CAMINO REAL,32.9347099,-117.2371499
11/5/2011,0:00,5,8200 KAPLAN DR,32.7820083,-117.1521008
11/5/2011,14:00,F,1000 06TH AV,32.7166756,-117.159291
11/5/2011,20:00,6,2200 MAIN ST,32.6955903,-117.1416355
11/5/2011,20:00,F,11700 CARMEL MOUNTAIN RD,32.9796809,-117.0796873
11/5/2011,21:40,M,2000 FELSPAR ST,32.8023533,-117.2337895
11/5/2011,4:00,4,3800 JEWELL ST,32.7891679,-117.2357037
11/6/2011,13:30,4,700 W SAN YSIDRO BL,32.557088,-117.0580606
11/6/2011,18:30,6,9400 FRIARS RD,32.7868667,-117.1200074
11/6/2011,21:00,6,5300 MISSION CENTER RD,32.7704197,-117.1548874
11/6/2011,0:53,4,9700 MESA SPRINGS WY,32.9015994,-117.1185434
11/6/2011,17:30,3,4700 PACIFIC HY,32.7583063,-117.2019439
11/6/2011,0:10,4,3700 BETA ST,32.6908281,-117.1145415
11/6/2011,16:00,4,5200 ORANGE AV,32.753081,-117.0836298
11/6/2011,16:58,6,8100 MIRA MESA BL,32.912595,-117.1489133
11/6/2011,16:05,5,7100 NAVAJO RD,32.8046369,-117.0426528
11/6/2011,19:00,6,300 DALE GROVE LN,32.6948904,-117.04235
11/6/2011,1:10,M,3300 ADAMS AV,32.7634085,-117.1228777
11/6/2011,9:00,6,1800 GRAND AV,32.7987744,-117.2365798
11/6/2011,19:00,6,2200 LINWOOD ST,32.7492857,-117.189434
11/6/2011,0:40,M,300 17TH ST,32.7084019,-117.1485575
11/6/2011,6:31,5,3200 KETTNER BL,32.7361667,-117.176152
11/6/2011,10:00,4,200 S 39TH ST,32.704824,-117.1104109
11/6/2011,20:00,M,6300 RANCHO MISSION RD,32.7857408,-117.1103878
11/6/2011,7:00,5,2200 BELT ST,32.6934132,-117.1437763
11/6/2011,1:30,5,4400 MISSION BL,32.7945925,-117.2549702
11/6/2011,23:00,5,1800 HANCOCK ST,32.7428755,-117.1851959
11/6/2011,21:00,5,3500 ROSECRANS ST,32.7497124,-117.206191
11/6/2011,14:00,F,9400 FRIARS RD,32.7868667,-117.1200074
11/6/2011,22:00,6,1500 SATURN BL,32.5692105,-117.0927126
11/6/2011,21:30,M,2100 AVNDA DEL MEXICO,32.5827458,-117.0878525
11/6/2011,0:40,C,300 17TH ST,32.7084019,-117.1485575
11/6/2011,0:39,4,5100 LA JOLLA BL,32.8065738,-117.2600722
11/6/2011,11:08,5,500 GRAVILLA ST,32.8292449,-117.2756812
11/6/2011,21:00,5,1400 09TH AV,32.7198923,-117.1566075
11/6/2011,1:15,4,17000 BERNARDO CENTER DR,33.0229567,-117.0744646
11/6/2011,2:00,4,400 BROADWAY,32.7157822,-117.1610821
11/6/2011,1:10,A,1100 27TH ST,32.5764102,-117.0754545
11/6/2011,2:57,4,1800 COLUMBIA ST,32.7238068,-117.1675759
11/6/2011,12:00,6,4200 49TH ST,32.7531219,-117.0890727
11/6/2011,11:00,F,1700 VIA ENCANTADORAS,32.5650183,-117.0614701
11/6/2011,0:00,6,700 4TH AV,32.7125883,-117.1610799
11/6/2011,13:00,M,5400 LA JOLLA BL,32.8112061,-117.2668605
11/6/2011,2:47,4,1800 KLAUBER AV,32.7240978,-117.0530324
11/6/2011,0:04,4,9000 CAMINITO VERA,32.910119,-117.1313108
11/6/2011,6:30,5,1500 W REDWOOD ST,32.7349712,-117.1756793
11/6/2011,9:00,5,2300 ROSECRANS ST,32.735898,-117.2197317
11/6/2011,19:40,6,6100 EL CAJON BL,32.76193,-117.0662527
11/6/2011,18:30,Z,11900 TIVOLI PARK RW,32.977229,-117.0738014
11/6/2011,8:00,F,8200 CAMINO DEL ORO,32.856788,-117.256361
11/6/2011,23:00,5,1700 CHALCEDONY ST,32.8048713,-117.2404193
11/6/2011,23:00,Z,4600 MISSION BL,32.7975245,-117.2558476
11/6/2011,7:05,5,2700 A ST,32.718983,-117.1360484
11/6/2011,13:30,5,10100 CARMEL MOUNTAIN RD,32.9609529,-117.1086679
11/6/2011,1:42,3,1500 08TH AV,32.7209683,-117.157518
11/6/2011,1:45,4,500 ISLAND AV,32.7104689,-117.160137
11/6/2011,1:35,6,1000 ISLAND AV,32.7106101,-117.1554343
11/6/2011,8:00,Z,6TH AV,32.7314143,-117.1594377
11/6/2011,11:00,F,2100 PARK BL,32.7269444,-117.1495584
11/6/2011,15:00,5,4300 DELTA ST,32.6889548,-117.0980357
11/6/2011,19:10,M,8300 TOMMY DR,32.8039517,-117.0176693
11/6/2011,14:06,6,2300 FENTON PY,32.8914163,-117.2050054
11/6/2011,3:00,5,8500 HIGHWOOD DR,32.8074304,-117.0159802
11/6/2011,11:00,4,3100 MURRAY RIDGE RD,32.8008252,-117.142161
11/6/2011,10:30,5,3900 CONDE ST,32.7506511,-117.1953471
11/6/2011,8:44,3,1500 IMPERIAL AV,32.7063029,-117.1503324
11/6/2011,0:19,6,4800 SHAWLINE ST,32.8289596,-117.1637155
11/6/2011,15:27,5,4100 CAMINO DE LA PLAZA,32.5454527,-117.0437205
11/6/2011,15:04,5,4700 CLAIREMONT DR,32.8308914,-117.2059663
11/6/2011,11:30,6,300 HORTON PZ,32.7153292,-117.1572551
11/6/2011,17:00,4,9100 IRVINGTON AV,32.7946484,-117.1305652
11/6/2011,17:25,6,1200 06TH AV,32.7178181,-117.1592948
11/6/2011,18:00,5,1200 CLEVELAND AV,32.7490451,-117.1532042
11/6/2011,9:00,5,12900 CARMEL CREEK RD,32.9509071,-117.2263508
11/6/2011,0:05,6,1400 NORTHRIM CT,32.7705753,-117.1753229
11/6/2011,21:00,5,3500 HIGHLAND AV,32.651228,-117.089458
11/6/2011,18:30,6,3200 SPORTS ARENA BL,32.7517535,-117.2055204
11/6/2011,19:30,C,3600 GATEWAY CENTER AV,32.7132168,-117.1141243
11/6/2011,23:50,M,16000 BERNARDO HEIGHT PY,32.7153292,-117.1572551
11/6/2011,19:00,6,1200 CAM DEL RIO SOUTH,33.4743163,-117.6164232
11/6/2011,14:40,4,4700 MAGNUS WY,32.6925938,-117.0937444
11/6/2011,2:00,M,4700 MURAT PL,32.831583,-117.2224747
11/6/2011,2:00,M,4600 FELTON ST,32.7610255,-117.1218165
11/6/2011,7:00,6,17000 BERNARDO CENTER DR,33.0229567,-117.0744646
11/6/2011,21:15,6,5200 FIORE,32.8699558,-117.2047252
11/6/2011,6:36,M,4800 EL CAJON BL,32.7562864,-117.091152
11/6/2011,21:30,M,600 SAMPSON ST,32.7004528,-117.136981
11/6/2011,0:00,Z,400 6TH AV,32.709558,-117.159488
11/6/2011,21:15,Z,1600 GRAND AV,32.797966,-117.2402708
11/6/2011,6:00,5,5700 ADELAIDE AV,32.757687,-117.0737261
11/6/2011,21:30,6,700 GRAND AV,32.7943749,-117.2560764
11/6/2011,1:00,M,15800 BERNARDO CENTER DR,33.005278,-117.092205
11/6/2011,6:30,5,1500 W REDWOOD ST,32.7349712,-117.1756793
11/6/2011,19:00,6,300 6TH AV,32.7083619,-117.1592303
11/6/2011,1:00,M,15800 BERNARDO CENTER DR,33.005278,-117.092205
11/6/2011,2:54,4,2000 DAIRY MART RD,32.5615852,-117.0625061
11/6/2011,21:00,4,2800 VIA SUSPIRO,32.5650603,-117.0701307
11/6/2011,19:00,5,1600 CAM DEL RIO N,33.4743163,-117.6164232
11/6/2011,18:00,F,18000 SENCILLO DR,33.0385041,-117.0631471
11/6/2011,17:00,Z,800 W SAN YSIDRO BL,32.55897,-117.0610244
11/6/2011,15:00,4,3700 VOLTAIRE ST,32.740128,-117.2289633
11/6/2011,14:00,4,6100 FEDERAL BL,32.7281837,-117.0659608
11/6/2011,11:30,6,1200 CAMINO DEL RIO N,32.7669528,-117.1532908
11/6/2011,19:45,6,9300 HILLERY,32.9129225,-117.1205723
11/6/2011,1:00,Z,2300 GARNET AV,32.8026426,-117.2280337
11/6/2011,21:00,Z,5100 WEST POINT LOMA BL,32.754217,-117.2473476
11/6/2011,19:00,5,7400 MISSION VALLEY RD,32.7781955,-117.1611571
11/6/2011,9:00,M,600 S BOUNDARY ST,32.6997013,-117.1064598
11/6/2011,19:40,Z,900 GARNET AV,32.7969824,-117.2536564
11/6/2011,13:50,M,200 05TH AV,32.707329,-117.1602271
11/6/2011,12:49,Z,1200 CLEVELAND AV,32.7490451,-117.1532042
11/6/2011,11:00,4,9400 FRIARS RD,32.7868667,-117.1200074
11/6/2011,18:00,4,4300 CRABAPPLE CT,32.5816018,-117.0394245
11/6/2011,17:05,5,6900 FRIARS RD,32.7688001,-117.1716498
11/6/2011,1:00,F,1100 THOMAS AV,32.7948803,-117.2490865
11/6/2011,17:07,4,4600 DIANE AV,32.8294566,-117.1909231
11/6/2011,23:55,6,15200 MAPLE GROVE LN,32.9223715,-117.019998
11/6/2011,18:33,A,17900 CASSIA PL,33.0364132,-117.0869952
11/6/2011,22:45,6,3400 MARLBOROUGH AV,32.7412727,-117.1058459
11/6/2011,5:45,Z,5400 EL CAJON BL,32.7579672,-117.0792867
11/6/2011,12:00,4,4300 ILLINOIS ST,32.7554351,-117.12775
11/6/2011,13:15,4,3400 DEL SOL BL,32.5736537,-117.0622064
11/6/2011,7:22,4,5000 STERLING CT,32.7445357,-117.0875014
11/6/2011,8:44,3,1500 IMPERIAL AV,32.7063029,-117.1503324
11/6/2011,23:00,4,400 EUCLID AV,32.7093033,-117.0851355
11/6/2011,16:30,6,1300 S 49TH ST,32.6935973,-117.0894741
11/6/2011,7:35,A,10800 VALIENTE CT,32.8212883,-117.0917606
11/6/2011,1:00,4,300 05TH AV,32.7083572,-117.1601362
11/6/2011,6:35,4,3000 KETTNER BL,32.7343454,-117.1745511
11/6/2011,6:35,3,3000 KETTNER BL,32.7343454,-117.1745511
11/6/2011,9:23,5,4300 51ST ST,32.7549275,-117.084739
11/7/2011,16:00,6,4400 ARIZONA ST,32.757295,-117.1376433
11/7/2011,11:45,5,3400 MURPHY CANYON RD,32.8071041,-117.1146553
11/7/2011,20:10,6,7000 FRIARS RD,32.7696862,-117.1690991
11/7/2011,17:29,4,4000 01ST AV,32.750002,-117.163963
11/7/2011,6:00,M,4200 JUNIPER ST,32.7296841,-117.1037013
11/7/2011,10:41,4,1200 TWINING AV,32.5749872,-117.0454274
11/7/2011,3:00,M,600 S 36TH ST,32.6998562,-117.1168169
11/7/2011,10:59,6,3200 SPORTS ARENA BL,32.7517535,-117.2055204
11/7/2011,1:10,M,7400 LEDGEWOOD PL,32.6975685,-117.0360412
11/7/2011,22:00,Z,3600 LAS VEGAS BL,33.2183751,-117.3354247
11/7/2011,14:00,A,1500 DONAX CT,32.582405,-117.100309
11/7/2011,2:31,4,1100 THOMAS AV,32.7948803,-117.2490865
11/7/2011,16:00,6,2000 CAMINO DEL ESTE,32.7736172,-117.1450763
11/7/2011,9:00,E,6700 BEADNELL WY,32.8209909,-117.1699038
11/7/2011,0:00,M,11800 PASEO LUCIDO,33.013428,-117.0753291
11/7/2011,18:35,6,MISSION BL,32.7845455,-117.2528965
11/7/2011,17:30,6,2600 HIGHLAND AV,32.733328,-117.0986109
11/7/2011,14:30,Z,4300 MISSION BL,32.7936668,-117.2546777
11/7/2011,11:00,6,6800 EBERHART ST,32.7664504,-117.0502558
11/7/2011,6:45,5,6500 REFLECTION DR,32.7911675,-117.1083591
11/7/2011,14:16,I,9700 CAMTO BOLSA,32.9609562,-117.1173113
11/7/2011,15:36,6,100 HORTON PLAZA,32.713668,-117.162423
11/7/2011,18:30,6,4700 CLAIREMONT DR,32.8308914,-117.2059663
11/7/2011,9:00,E,5100 WARING RD,32.790772,-117.0827303
11/7/2011,21:14,6,4100 30TH ST,32.7522598,-117.1302128
11/7/2011,8:40,C,3600 NATIONAL AV,32.6960302,-117.1167495
11/7/2011,18:05,4,2900 ADRIAN ST,32.7506498,-117.2260356
